classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.aggregation_version,data.this-image-is-too-dark-or-blurry
124210798,not-logged-in-b98be5a9c504acaa87b5,,6465,T6,2018-09-19 18:09:42 UTC,20860284,shortcut_extractor,3.4.5,
124389155,LynetteC,1185964.0,6465,T6,2018-09-21 11:27:14 UTC,20860284,shortcut_extractor,3.4.5,
103497437,JudiMcD81,1708369.0,6465,T6,2018-04-25 16:32:08 UTC,20860271,shortcut_extractor,3.4.5,
103617274,JeremyX,1567105.0,6465,T6,2018-04-26 04:59:02 UTC,20860271,shortcut_extractor,3.4.5,
103804630,Marshall2002,1759956.0,6465,T6,2018-04-27 02:59:08 UTC,20860271,shortcut_extractor,3.4.5,
103877064,not-logged-in-2adef11316ddf444b4a6,,6465,T6,2018-04-27 15:58:50 UTC,20860271,shortcut_extractor,3.4.5,
104132338,Resi,1771871.0,6465,T6,2018-04-28 15:45:09 UTC,20860271,shortcut_extractor,3.4.5,
104481871,StepskiVuk,1480337.0,6465,T6,2018-04-30 02:05:22 UTC,20860271,shortcut_extractor,3.4.5,
105483000,Nlee4788,1735965.0,6465,T6,2018-05-02 19:57:26 UTC,20860271,shortcut_extractor,3.4.5,
111417173,not-logged-in-f0f04b8e365e92ebff27,,6465,T6,2018-05-26 00:34:08 UTC,20860271,shortcut_extractor,3.4.5,
119220557,not-logged-in-b8cc690c4b9b02d31ab0,,6465,T6,2018-08-02 19:49:29 UTC,20860271,shortcut_extractor,3.4.5,
122726018,sbaugh6,1689882.0,6465,T6,2018-09-06 17:30:32 UTC,20860271,shortcut_extractor,3.4.5,
103505607,not-logged-in-9ff5443bcc3b002e29a3,,6465,T6,2018-04-25 17:08:10 UTC,20860290,shortcut_extractor,3.4.5,
103707352,Samwich17,1774718.0,6465,T6,2018-04-26 17:30:18 UTC,20860290,shortcut_extractor,3.4.5,
103746479,not-logged-in-48bf64e983c3ec6c46b0,,6465,T6,2018-04-26 19:58:43 UTC,20860290,shortcut_extractor,3.4.5,
103886788,not-logged-in-3a1e22862739554037d5,,6465,T6,2018-04-27 17:07:34 UTC,20860290,shortcut_extractor,3.4.5,1.0
105554599,polololo,1778040.0,6465,T6,2018-05-03 00:59:36 UTC,20860290,shortcut_extractor,3.4.5,1.0
106315729,xfr,1775007.0,6465,T6,2018-05-06 00:35:40 UTC,20860290,shortcut_extractor,3.4.5,1.0
113818451,MatasGrygel,1693494.0,6465,T6,2018-06-10 17:45:03 UTC,20860290,shortcut_extractor,3.4.5,1.0
103622213,not-logged-in-f3e06a71b8027e601150,,6465,T6,2018-04-26 06:29:42 UTC,20860264,shortcut_extractor,3.4.5,
103869645,anninarupe,1770118.0,6465,T6,2018-04-27 15:15:54 UTC,20860264,shortcut_extractor,3.4.5,
104650958,CamFlowers,1756061.0,6465,T6,2018-04-30 17:15:56 UTC,20860264,shortcut_extractor,3.4.5,
108164364,Kpojman,1670351.0,6465,T6,2018-05-18 13:58:08 UTC,20860264,shortcut_extractor,3.4.5,
110936009,not-logged-in-a899e5c6373c61f43378,,6465,T6,2018-05-24 02:04:44 UTC,20860264,shortcut_extractor,3.4.5,
112250717,not-logged-in-6e8e7615d75ed735718b,,6465,T6,2018-05-30 21:06:36 UTC,20860264,shortcut_extractor,3.4.5,1.0
114276734,Eleanorshin,1797082.0,6465,T6,2018-06-14 19:11:47 UTC,20860264,shortcut_extractor,3.4.5,
115448106,AKS59,1708483.0,6465,T6,2018-06-27 13:24:08 UTC,20860264,shortcut_extractor,3.4.5,
116781429,camila.ayelen.lopez,1799179.0,6465,T6,2018-07-10 19:14:06 UTC,20860264,shortcut_extractor,3.4.5,
116907821,sbaugh6,1689882.0,6465,T6,2018-07-11 18:24:49 UTC,20860264,shortcut_extractor,3.4.5,
103468927,aliceoregan,1657638.0,6465,T6,2018-04-25 13:25:36 UTC,20860262,shortcut_extractor,3.4.5,
103562637,Ktkc,1772586.0,6465,T6,2018-04-25 20:54:16 UTC,20860262,shortcut_extractor,3.4.5,
106895415,not-logged-in-2534b65909211ab9af23,,6465,T6,2018-05-09 17:20:19 UTC,20860262,shortcut_extractor,3.4.5,
112969543,ellianderjoy,1658400.0,6465,T6,2018-06-04 10:05:44 UTC,20860262,shortcut_extractor,3.4.5,
116349291,KuanweiLu,1802504.0,6465,T6,2018-07-07 01:24:17 UTC,20860262,shortcut_extractor,3.4.5,
118949551,not-logged-in-fd7b7503fc9a269eedb2,,6465,T6,2018-07-30 22:40:15 UTC,20860262,shortcut_extractor,3.4.5,
119478884,babs359,1743995.0,6465,T6,2018-08-05 20:16:43 UTC,20860262,shortcut_extractor,3.4.5,
123909823,not-logged-in-6f9a39475b5a7276e381,,6465,T6,2018-09-16 23:30:05 UTC,20860262,shortcut_extractor,3.4.5,
124221880,Houi,1819629.0,6465,T6,2018-09-19 19:34:22 UTC,20860262,shortcut_extractor,3.4.5,
124266852,coldcounter,1239421.0,6465,T6,2018-09-20 08:35:21 UTC,20860262,shortcut_extractor,3.4.5,
103501653,not-logged-in-92f1541f46460031177e,,6465,T6,2018-04-25 16:49:40 UTC,20860263,shortcut_extractor,3.4.5,
103516049,pattinv,12819.0,6465,T6,2018-04-25 17:50:06 UTC,20860263,shortcut_extractor,3.4.5,
103529870,Sue-2,522271.0,6465,T6,2018-04-25 18:33:22 UTC,20860263,shortcut_extractor,3.4.5,
103674602,not-logged-in-4263d890f4bb71a2dc37,,6465,T6,2018-04-26 15:32:00 UTC,20860263,shortcut_extractor,3.4.5,
104108572,DaveRowland,1420496.0,6465,T6,2018-04-28 13:39:43 UTC,20860263,shortcut_extractor,3.4.5,
104527476,lisalisazoonzoon,1438333.0,6465,T6,2018-04-30 09:06:05 UTC,20860263,shortcut_extractor,3.4.5,
106730108,fitzpatrick7,1662797.0,6465,T6,2018-05-08 16:17:49 UTC,20860263,shortcut_extractor,3.4.5,
108229347,JBlundell,1740941.0,6465,T6,2018-05-18 20:48:30 UTC,20860263,shortcut_extractor,3.4.5,
109773913,WGH_Diamondz,1749818.0,6465,T6,2018-05-22 20:07:55 UTC,20860263,shortcut_extractor,3.4.5,
115037396,not-logged-in-322da9d6385c91ed3138,,6465,T6,2018-06-22 01:15:08 UTC,20860263,shortcut_extractor,3.4.5,
103510363,not-logged-in-c85e24314e7f151bc51a,,6465,T6,2018-04-25 17:28:21 UTC,20860273,shortcut_extractor,3.4.5,
103670930,not-logged-in-6e67a32da44eacc8214b,,6465,T6,2018-04-26 15:07:11 UTC,20860273,shortcut_extractor,3.4.5,
104159939,andnerb,1719400.0,6465,T6,2018-04-28 18:19:35 UTC,20860273,shortcut_extractor,3.4.5,
105153244,sociolingo,167195.0,6465,T6,2018-05-01 19:38:00 UTC,20860273,shortcut_extractor,3.4.5,
106561906,pwendystevens,711441.0,6465,T6,2018-05-07 16:35:32 UTC,20860273,shortcut_extractor,3.4.5,
108065947,martin.a.goya,1784154.0,6465,T6,2018-05-17 19:29:13 UTC,20860273,shortcut_extractor,3.4.5,
113092992,Booiemonster,1571209.0,6465,T6,2018-06-05 04:47:12 UTC,20860273,shortcut_extractor,3.4.5,
116736479,Cosmi10,1801364.0,6465,T6,2018-07-10 14:46:33 UTC,20860273,shortcut_extractor,3.4.5,
116904348,sbaugh6,1689882.0,6465,T6,2018-07-11 17:55:15 UTC,20860273,shortcut_extractor,3.4.5,
119393362,jujebot,1800356.0,6465,T6,2018-08-04 16:59:11 UTC,20860273,shortcut_extractor,3.4.5,
103656451,Janet.White,1703838.0,6465,T6,2018-04-26 13:15:43 UTC,20860298,shortcut_extractor,3.4.5,
107807164,lauram13,807323.0,6465,T6,2018-05-16 06:03:14 UTC,20860298,shortcut_extractor,3.4.5,
108493208,tacatanach,1766593.0,6465,T6,2018-05-21 06:39:20 UTC,20860298,shortcut_extractor,3.4.5,
112963633,not-logged-in-0972f36be55e480de10b,,6465,T6,2018-06-04 09:13:51 UTC,20860298,shortcut_extractor,3.4.5,
113854104,LRosieB,1797748.0,6465,T6,2018-06-11 02:38:10 UTC,20860298,shortcut_extractor,3.4.5,
118849101,Raven_Ink,1703165.0,6465,T6,2018-07-30 02:04:13 UTC,20860298,shortcut_extractor,3.4.5,
119188680,yuripuppies,1478495.0,6465,T6,2018-08-02 15:09:58 UTC,20860298,shortcut_extractor,3.4.5,
119832055,Scatthorn,727.0,6465,T6,2018-08-09 15:57:54 UTC,20860298,shortcut_extractor,3.4.5,
122425988,aDanilon,1801354.0,6465,T6,2018-09-04 00:28:57 UTC,20860298,shortcut_extractor,3.4.5,
123657624,Edyflwr,1474689.0,6465,T6,2018-09-14 14:14:06 UTC,20860298,shortcut_extractor,3.4.5,
103627098,shurs8,1630882.0,6465,T6,2018-04-26 07:48:17 UTC,20860270,shortcut_extractor,3.4.5,
104001114,t_morimoto,1735012.0,6465,T6,2018-04-28 00:19:12 UTC,20860270,shortcut_extractor,3.4.5,1.0
107248222,Martinc1983,1782034.0,6465,T6,2018-05-11 19:46:53 UTC,20860270,shortcut_extractor,3.4.5,1.0
107442975,ThomasHuxley,1762533.0,6465,T6,2018-05-13 16:17:10 UTC,20860270,shortcut_extractor,3.4.5,
108066290,alphavictordelta,1784165.0,6465,T6,2018-05-17 19:31:27 UTC,20860270,shortcut_extractor,3.4.5,1.0
113654905,michellealan,1758713.0,6465,T6,2018-06-09 01:30:45 UTC,20860270,shortcut_extractor,3.4.5,
117632965,grifbalwill315,1804487.0,6465,T6,2018-07-18 11:21:52 UTC,20860270,shortcut_extractor,3.4.5,
103509329,not-logged-in-2b1434681b49cfd4aab4,,6465,T6,2018-04-25 17:24:18 UTC,20860286,shortcut_extractor,3.4.5,
103566841,Catbird422,1771424.0,6465,T6,2018-04-25 21:19:51 UTC,20860286,shortcut_extractor,3.4.5,
105057976,not-logged-in-4ccd2c468665de5b880a,,6465,T6,2018-05-01 14:48:30 UTC,20860286,shortcut_extractor,3.4.5,
106977426,Charlenel,1601152.0,6465,T6,2018-05-10 04:31:30 UTC,20860286,shortcut_extractor,3.4.5,
107937586,tofunutloaf,1480696.0,6465,T6,2018-05-16 23:34:10 UTC,20860286,shortcut_extractor,3.4.5,
109826556,JBlundell,1740941.0,6465,T6,2018-05-22 22:17:43 UTC,20860286,shortcut_extractor,3.4.5,
110755463,wdubinsky,1540476.0,6465,T6,2018-05-23 15:34:13 UTC,20860286,shortcut_extractor,3.4.5,
111789746,Emilialee04,1790861.0,6465,T6,2018-05-29 05:19:55 UTC,20860286,shortcut_extractor,3.4.5,
112068845,RenyK,1791905.0,6465,T6,2018-05-30 06:57:41 UTC,20860286,shortcut_extractor,3.4.5,
113353303,familyhk,1752522.0,6465,T6,2018-06-07 00:47:17 UTC,20860286,shortcut_extractor,3.4.5,
103538183,Longbow80,1612894.0,6465,T6,2018-04-25 18:59:15 UTC,20860293,shortcut_extractor,3.4.5,
103550261,peytonking,1769054.0,6465,T6,2018-04-25 19:52:52 UTC,20860293,shortcut_extractor,3.4.5,
103666276,queenjane,1753138.0,6465,T6,2018-04-26 14:38:08 UTC,20860293,shortcut_extractor,3.4.5,
103794195,not-logged-in-e90107c0275a4a0af192,,6465,T6,2018-04-27 01:24:50 UTC,20860293,shortcut_extractor,3.4.5,
104448690,not-logged-in-f6f859a611785e2ea956,,6465,T6,2018-04-29 22:58:55 UTC,20860293,shortcut_extractor,3.4.5,
105218123,invisibleshoes,1777481.0,6465,T6,2018-05-01 22:44:00 UTC,20860293,shortcut_extractor,3.4.5,1.0
106473926,not-logged-in-e1bff260300b332ed6f6,,6465,T6,2018-05-07 01:21:26 UTC,20860293,shortcut_extractor,3.4.5,
106952990,not-logged-in-1f53eb30ed147a3c788d,,6465,T6,2018-05-10 00:15:52 UTC,20860293,shortcut_extractor,3.4.5,
109732901,astavoe,1733009.0,6465,T6,2018-05-22 17:50:20 UTC,20860293,shortcut_extractor,3.4.5,
114071466,annalisenoble,1607946.0,6465,T6,2018-06-13 01:33:12 UTC,20860293,shortcut_extractor,3.4.5,
103549098,k8mielke,1648210.0,6465,T6,2018-04-25 19:48:06 UTC,20860296,shortcut_extractor,3.4.5,
103558613,not-logged-in-53b75dd2a51c755fb5df,,6465,T6,2018-04-25 20:36:17 UTC,20860296,shortcut_extractor,3.4.5,
103562744,not-logged-in-171bc72fc47d1b49995a,,6465,T6,2018-04-25 20:54:49 UTC,20860296,shortcut_extractor,3.4.5,
103599017,Ava_Bean_4444,1678110.0,6465,T6,2018-04-26 01:44:30 UTC,20860296,shortcut_extractor,3.4.5,
107632279,not-logged-in-3428e1485b3171d06e0d,,6465,T6,2018-05-15 01:03:53 UTC,20860296,shortcut_extractor,3.4.5,
110627441,AKS59,1708483.0,6465,T6,2018-05-23 12:06:02 UTC,20860296,shortcut_extractor,3.4.5,
115137762,not-logged-in-4696028c703262dfb908,,6465,T6,2018-06-23 07:43:30 UTC,20860296,shortcut_extractor,3.4.5,
118657958,JBlundell,1740941.0,6465,T6,2018-07-27 23:40:01 UTC,20860296,shortcut_extractor,3.4.5,1.0
123117952,Janet.White,1703838.0,6465,T6,2018-09-09 21:33:19 UTC,20860296,shortcut_extractor,3.4.5,
123676805,not-logged-in-4da727824fe23aee9246,,6465,T6,2018-09-14 16:37:02 UTC,20860296,shortcut_extractor,3.4.5,
103510375,not-logged-in-a2f26e89f4deed0f162c,,6465,T6,2018-04-25 17:28:24 UTC,20860295,shortcut_extractor,3.4.5,
103555893,clip086,158931.0,6465,T6,2018-04-25 20:24:39 UTC,20860295,shortcut_extractor,3.4.5,
103576962,not-logged-in-5d93cc7c85f217733f2c,,6465,T6,2018-04-25 22:41:42 UTC,20860295,shortcut_extractor,3.4.5,
105547413,xfr,1775007.0,6465,T6,2018-05-03 00:12:51 UTC,20860295,shortcut_extractor,3.4.5,
106977461,Charlenel,1601152.0,6465,T6,2018-05-10 04:32:02 UTC,20860295,shortcut_extractor,3.4.5,
108466917,Carecrow,1778887.0,6465,T6,2018-05-21 00:50:50 UTC,20860295,shortcut_extractor,3.4.5,
112974377,wdubinsky,1540476.0,6465,T6,2018-06-04 10:39:01 UTC,20860295,shortcut_extractor,3.4.5,
113093026,Booiemonster,1571209.0,6465,T6,2018-06-05 04:47:56 UTC,20860295,shortcut_extractor,3.4.5,
119135425,JBlundell,1740941.0,6465,T6,2018-08-01 22:25:03 UTC,20860295,shortcut_extractor,3.4.5,
122279705,historygeek96,1505271.0,6465,T6,2018-09-02 04:39:43 UTC,20860295,shortcut_extractor,3.4.5,
122338336,aDanilon,1801354.0,6465,T6,2018-09-02 23:54:41 UTC,20860295,shortcut_extractor,3.4.5,
103499337,not-logged-in-a3c0343fa48f18bb3baf,,6465,T6,2018-04-25 16:39:54 UTC,20860275,shortcut_extractor,3.4.5,
104107683,Kqueen,1775476.0,6465,T6,2018-04-28 13:34:31 UTC,20860275,shortcut_extractor,3.4.5,
106536203,not-logged-in-9b03805ab48a41caef24,,6465,T6,2018-05-07 13:31:20 UTC,20860275,shortcut_extractor,3.4.5,
107543933,astavoe,1733009.0,6465,T6,2018-05-14 13:32:54 UTC,20860275,shortcut_extractor,3.4.5,
113822818,MatasGrygel,1693494.0,6465,T6,2018-06-10 18:38:27 UTC,20860275,shortcut_extractor,3.4.5,
114060524,Hussainj,1795081.0,6465,T6,2018-06-12 23:13:44 UTC,20860275,shortcut_extractor,3.4.5,
115743840,Andrea_63,1800863.0,6465,T6,2018-06-30 20:11:59 UTC,20860275,shortcut_extractor,3.4.5,
116872021,not-logged-in-e135cd8cbc0647462a0f,,6465,T6,2018-07-11 13:01:19 UTC,20860275,shortcut_extractor,3.4.5,
117570113,not-logged-in-25afd8e31ea6a9d54e3e,,6465,T6,2018-07-17 19:03:48 UTC,20860275,shortcut_extractor,3.4.5,
119659062,sbaugh6,1689882.0,6465,T6,2018-08-07 20:23:15 UTC,20860275,shortcut_extractor,3.4.5,
103521349,AHOtuulikki,1209258.0,6465,T6,2018-04-25 18:09:06 UTC,20860303,shortcut_extractor,3.4.5,
103548631,A1yanaNDM,1769052.0,6465,T6,2018-04-25 19:46:02 UTC,20860303,shortcut_extractor,3.4.5,
103735490,not-logged-in-70402cc5e7c0f8252d2d,,6465,T6,2018-04-26 19:11:41 UTC,20860303,shortcut_extractor,3.4.5,
103799308,nahartman,1739337.0,6465,T6,2018-04-27 02:08:49 UTC,20860303,shortcut_extractor,3.4.5,
104249438,mrcrow,1467348.0,6465,T6,2018-04-29 01:18:53 UTC,20860303,shortcut_extractor,3.4.5,
105402561,not-logged-in-cb0b973f7e400b770006,,6465,T6,2018-05-02 15:44:48 UTC,20860303,shortcut_extractor,3.4.5,
105452414,k8mielke,1648210.0,6465,T6,2018-05-02 18:33:03 UTC,20860303,shortcut_extractor,3.4.5,
105547824,xfr,1775007.0,6465,T6,2018-05-03 00:15:47 UTC,20860303,shortcut_extractor,3.4.5,
105690089,not-logged-in-b30c2dfdd29d7badd456,,6465,T6,2018-05-03 15:47:52 UTC,20860303,shortcut_extractor,3.4.5,
113574524,not-logged-in-0041b9c3c97120021d44,,6465,T6,2018-06-08 13:14:26 UTC,20860303,shortcut_extractor,3.4.5,
103674912,not-logged-in-38c3cdc58570f610e668,,6465,T6,2018-04-26 15:33:59 UTC,20860289,shortcut_extractor,3.4.5,1.0
103746021,not-logged-in-99a9663cfeac041b6cda,,6465,T6,2018-04-26 19:56:53 UTC,20860289,shortcut_extractor,3.4.5,1.0
103757435,MERRN1,772724.0,6465,T6,2018-04-26 20:49:51 UTC,20860289,shortcut_extractor,3.4.5,
105436829,k8mielke,1648210.0,6465,T6,2018-05-02 17:46:33 UTC,20860289,shortcut_extractor,3.4.5,
106630354,not-logged-in-4aeb5378b6d20c12f0cc,,6465,T6,2018-05-07 23:06:32 UTC,20860289,shortcut_extractor,3.4.5,
108068905,melisagallinar,1784167.0,6465,T6,2018-05-17 19:47:44 UTC,20860289,shortcut_extractor,3.4.5,
113241663,Corradini015,1765866.0,6465,T6,2018-06-06 07:31:56 UTC,20860289,shortcut_extractor,3.4.5,
113353683,familyhk,1752522.0,6465,T6,2018-06-07 00:50:22 UTC,20860289,shortcut_extractor,3.4.5,
114034723,Hussainj,1795081.0,6465,T6,2018-06-12 19:46:39 UTC,20860289,shortcut_extractor,3.4.5,
114924671,thatchyfern,1723474.0,6465,T6,2018-06-20 20:34:10 UTC,20860289,shortcut_extractor,3.4.5,
103541510,yuripuppies,1478495.0,6465,T6,2018-04-25 19:14:48 UTC,20860283,shortcut_extractor,3.4.5,
103574331,jsnyder111,3182.0,6465,T6,2018-04-25 22:16:46 UTC,20860283,shortcut_extractor,3.4.5,
103873728,not-logged-in-0ba0429bb65ac263474f,,6465,T6,2018-04-27 15:37:52 UTC,20860283,shortcut_extractor,3.4.5,
106452208,ginajo,1779414.0,6465,T6,2018-05-06 22:11:59 UTC,20860283,shortcut_extractor,3.4.5,
106662784,Charlenel,1601152.0,6465,T6,2018-05-08 04:11:59 UTC,20860283,shortcut_extractor,3.4.5,
106875863,not-logged-in-86c2acaf9525cd3b24ab,,6465,T6,2018-05-09 14:31:55 UTC,20860283,shortcut_extractor,3.4.5,
109710002,AnakinLeydic,1781404.0,6465,T6,2018-05-22 16:41:44 UTC,20860283,shortcut_extractor,3.4.5,
114209402,MariaSC,1728017.0,6465,T6,2018-06-14 05:46:44 UTC,20860283,shortcut_extractor,3.4.5,
116033534,kennethbokc,1801950.0,6465,T6,2018-07-03 23:19:35 UTC,20860283,shortcut_extractor,3.4.5,
123976042,damara,1818553.0,6465,T6,2018-09-17 17:06:09 UTC,20860283,shortcut_extractor,3.4.5,
103514349,Xevandylreth,1576952.0,6465,T6,2018-04-25 17:43:19 UTC,20860294,shortcut_extractor,3.4.5,
104134761,smona03,1665402.0,6465,T6,2018-04-28 15:57:56 UTC,20860294,shortcut_extractor,3.4.5,
107388903,JBlundell,1740941.0,6465,T6,2018-05-13 01:58:30 UTC,20860294,shortcut_extractor,3.4.5,
108069246,melisagallinar,1784167.0,6465,T6,2018-05-17 19:49:51 UTC,20860294,shortcut_extractor,3.4.5,
113846542,MatasGrygel,1693494.0,6465,T6,2018-06-10 23:49:46 UTC,20860294,shortcut_extractor,3.4.5,
115709950,ClaireW1,1620325.0,6465,T6,2018-06-30 11:03:03 UTC,20860294,shortcut_extractor,3.4.5,
119207688,not-logged-in-fd1f15f1494b709de572,,6465,T6,2018-08-02 17:50:35 UTC,20860294,shortcut_extractor,3.4.5,
121216034,not-logged-in-e0a4ac9ad2ff35bd48ad,,6465,T6,2018-08-22 16:02:16 UTC,20860294,shortcut_extractor,3.4.5,
122354579,jponce2018,1801762.0,6465,T6,2018-09-03 04:51:53 UTC,20860294,shortcut_extractor,3.4.5,
122748925,sbaugh6,1689882.0,6465,T6,2018-09-06 20:09:21 UTC,20860294,shortcut_extractor,3.4.5,
103549019,not-logged-in-2029ad7f3b8a9edd9322,,6465,T6,2018-04-25 19:47:48 UTC,20860297,shortcut_extractor,3.4.5,
103708112,BioFunBus,1774712.0,6465,T6,2018-04-26 17:32:42 UTC,20860297,shortcut_extractor,3.4.5,
106557119,4804098578,1514624.0,6465,T6,2018-05-07 15:59:33 UTC,20860297,shortcut_extractor,3.4.5,
107952684,JanetYe,1783701.0,6465,T6,2018-05-17 01:45:29 UTC,20860297,shortcut_extractor,3.4.5,
114835675,thewilk,1799640.0,6465,T6,2018-06-19 23:03:24 UTC,20860297,shortcut_extractor,3.4.5,
114837059,Choudhry96,1799335.0,6465,T6,2018-06-19 23:31:48 UTC,20860297,shortcut_extractor,3.4.5,
116848156,not-logged-in-a6031178df0531dfa4ba,,6465,T6,2018-07-11 08:19:03 UTC,20860297,shortcut_extractor,3.4.5,
117753883,not-logged-in-110360f198a41b063b53,,6465,T6,2018-07-19 13:22:28 UTC,20860297,shortcut_extractor,3.4.5,
122726178,sbaugh6,1689882.0,6465,T6,2018-09-06 17:32:26 UTC,20860297,shortcut_extractor,3.4.5,
122961450,petyerakne,1589510.0,6465,T6,2018-09-08 12:11:00 UTC,20860297,shortcut_extractor,3.4.5,
103502646,errantdog,1156614.0,6465,T6,2018-04-25 16:54:45 UTC,20860291,shortcut_extractor,3.4.5,
103509393,not-logged-in-2b1434681b49cfd4aab4,,6465,T6,2018-04-25 17:24:32 UTC,20860291,shortcut_extractor,3.4.5,
103552394,pwendystevens,711441.0,6465,T6,2018-04-25 20:03:25 UTC,20860291,shortcut_extractor,3.4.5,
104184941,Cliffandra,1599552.0,6465,T6,2018-04-28 20:03:51 UTC,20860291,shortcut_extractor,3.4.5,
105500666,not-logged-in-4fe7758b5694b3e785aa,,6465,T6,2018-05-02 20:52:01 UTC,20860291,shortcut_extractor,3.4.5,1.0
108067295,chvenini,1784163.0,6465,T6,2018-05-17 19:37:16 UTC,20860291,shortcut_extractor,3.4.5,
108175526,Whardy1,721962.0,6465,T6,2018-05-18 15:18:46 UTC,20860291,shortcut_extractor,3.4.5,
113495132,Jent,1646152.0,6465,T6,2018-06-07 21:39:05 UTC,20860291,shortcut_extractor,3.4.5,
113866730,lauram13,807323.0,6465,T6,2018-06-11 07:25:26 UTC,20860291,shortcut_extractor,3.4.5,
114892126,not-logged-in-600a5ee5d6645bc62fe2,,6465,T6,2018-06-20 14:02:13 UTC,20860291,shortcut_extractor,3.4.5,1.0
103589471,not-logged-in-b2cf00eeebcaa7905244,,6465,T6,2018-04-26 00:35:53 UTC,20860308,shortcut_extractor,3.4.5,
103601528,not-logged-in-083a91a7937eff1c5f81,,6465,T6,2018-04-26 01:59:52 UTC,20860308,shortcut_extractor,3.4.5,
103647872,Mysty886,1565309.0,6465,T6,2018-04-26 12:20:43 UTC,20860308,shortcut_extractor,3.4.5,
103656243,not-logged-in-6949b7628c586e5dc013,,6465,T6,2018-04-26 13:14:11 UTC,20860308,shortcut_extractor,3.4.5,
103672501,not-logged-in-06a28f447b13bca483f7,,6465,T6,2018-04-26 15:19:39 UTC,20860308,shortcut_extractor,3.4.5,
103706951,biosquad123,1774717.0,6465,T6,2018-04-26 17:28:59 UTC,20860308,shortcut_extractor,3.4.5,
103752031,garrett224,1684766.0,6465,T6,2018-04-26 20:24:58 UTC,20860308,shortcut_extractor,3.4.5,
103799567,nahartman,1739337.0,6465,T6,2018-04-27 02:11:01 UTC,20860308,shortcut_extractor,3.4.5,
104480239,StepskiVuk,1480337.0,6465,T6,2018-04-30 01:53:30 UTC,20860308,shortcut_extractor,3.4.5,
105541637,6536799,1777621.0,6465,T6,2018-05-02 23:41:06 UTC,20860308,shortcut_extractor,3.4.5,
103515585,not-logged-in-4d9d768812f11e4e5a79,,6465,T6,2018-04-25 17:48:22 UTC,20860309,shortcut_extractor,3.4.5,
103520786,midnightterrapin,793827.0,6465,T6,2018-04-25 18:07:28 UTC,20860309,shortcut_extractor,3.4.5,
103536937,pskcraig,1471146.0,6465,T6,2018-04-25 18:55:10 UTC,20860309,shortcut_extractor,3.4.5,
103545615,not-logged-in-0ace7215707772d47b73,,6465,T6,2018-04-25 19:33:27 UTC,20860309,shortcut_extractor,3.4.5,
103604461,JamesTDG,1653453.0,6465,T6,2018-04-26 02:32:29 UTC,20860309,shortcut_extractor,3.4.5,
103628142,PRO1CON2,1773267.0,6465,T6,2018-04-26 08:11:59 UTC,20860309,shortcut_extractor,3.4.5,
105499646,JBlundell,1740941.0,6465,T6,2018-05-02 20:48:45 UTC,20860309,shortcut_extractor,3.4.5,
114630466,helenacatt,1465011.0,6465,T6,2018-06-18 12:23:45 UTC,20860309,shortcut_extractor,3.4.5,
115301964,chwalker13,1799795.0,6465,T6,2018-06-25 17:27:37 UTC,20860309,shortcut_extractor,3.4.5,
116406320,ananyag19,1761505.0,6465,T6,2018-07-07 17:00:47 UTC,20860309,shortcut_extractor,3.4.5,
103505167,not-logged-in-1d801944125f37eee727,,6465,T6,2018-04-25 17:06:05 UTC,20860266,shortcut_extractor,3.4.5,
103603906,pskcraig,1471146.0,6465,T6,2018-04-26 02:24:54 UTC,20860266,shortcut_extractor,3.4.5,
103695235,not-logged-in-fc0cc7b76e076190fa4b,,6465,T6,2018-04-26 16:41:38 UTC,20860266,shortcut_extractor,3.4.5,
103705309,not-logged-in-dfe824feb08a85006866,,6465,T6,2018-04-26 17:21:32 UTC,20860266,shortcut_extractor,3.4.5,
103846814,Norreys,1708379.0,6465,T6,2018-04-27 12:27:30 UTC,20860266,shortcut_extractor,3.4.5,
103860451,not-logged-in-ede98e3b910a2c72e5ce,,6465,T6,2018-04-27 14:17:45 UTC,20860266,shortcut_extractor,3.4.5,
105498945,JBlundell,1740941.0,6465,T6,2018-05-02 20:46:27 UTC,20860266,shortcut_extractor,3.4.5,
108678540,tacatanach,1766593.0,6465,T6,2018-05-22 04:59:16 UTC,20860266,shortcut_extractor,3.4.5,
113848118,MatasGrygel,1693494.0,6465,T6,2018-06-11 00:32:21 UTC,20860266,shortcut_extractor,3.4.5,
115163738,stephanie.foret,1724578.0,6465,T6,2018-06-23 16:32:20 UTC,20860266,shortcut_extractor,3.4.5,
103901743,not-logged-in-3a1e22862739554037d5,,6465,T6,2018-04-27 18:33:51 UTC,20860280,shortcut_extractor,3.4.5,
104220636,mrcrow,1467348.0,6465,T6,2018-04-28 22:31:14 UTC,20860280,shortcut_extractor,3.4.5,
105399923,MasieRH,1050613.0,6465,T6,2018-05-02 15:33:32 UTC,20860280,shortcut_extractor,3.4.5,
106045660,not-logged-in-81dcbf7bc3d1fb769396,,6465,T6,2018-05-04 18:49:03 UTC,20860280,shortcut_extractor,3.4.5,
106401143,Suem28,1769525.0,6465,T6,2018-05-06 16:01:48 UTC,20860280,shortcut_extractor,3.4.5,
107024695,KimCC,1781320.0,6465,T6,2018-05-10 13:17:06 UTC,20860280,shortcut_extractor,3.4.5,
