subject_id,workflow_id,task,reducer,data.aggregation_version,data.frame0.T0_tool0_points_x,data.frame0.T0_tool0_points_y,data.frame0.T0_tool0_cluster_labels,data.frame0.T0_tool0_cluster_probabilities,data.frame0.T0_tool0_clusters_persistance,data.frame0.T0_tool0_clusters_count,data.frame0.T0_tool0_clusters_x,data.frame0.T0_tool0_clusters_y,data.frame0.T0_tool0_clusters_var_x,data.frame0.T0_tool0_clusters_var_y,data.frame0.T0_tool0_clusters_var_x_y,data.frame0.T0_tool1_points_x,data.frame0.T0_tool1_points_y,data.frame0.T0_tool1_cluster_labels,data.frame0.T0_tool1_cluster_probabilities,data.frame0.T0_tool1_clusters_persistance,data.frame0.T0_tool1_clusters_count,data.frame0.T0_tool1_clusters_x,data.frame0.T0_tool1_clusters_y,data.frame0.T0_tool1_clusters_var_x,data.frame0.T0_tool1_clusters_var_y,data.frame0.T0_tool1_clusters_var_x_y,data.frame0.T0_tool2_points_x,data.frame0.T0_tool2_points_y,data.frame0.T0_tool2_cluster_labels,data.frame0.T0_tool2_cluster_probabilities,data.frame0.T0_tool2_clusters_persistance,data.frame0.T0_tool2_clusters_count,data.frame0.T0_tool2_clusters_x,data.frame0.T0_tool2_clusters_y,data.frame0.T0_tool2_clusters_var_x,data.frame0.T0_tool2_clusters_var_y,data.frame0.T0_tool2_clusters_var_x_y
20860262,6465,T0,point_reducer_hdbscan,3.4.5,"[913.3692016601562, 661.6826782226562, 454.1061096191406, 59.710689544677734, 324.37078857421875, 241.34014892578125, 124.57835388183594, 7.816555023193359, 464.48492431640625, 555.2996826171875, 416.4828796386719, 66.63153076171875, 467.85418701171875, 14.354976654052734, 900.4426879882812, 654.7428588867188, 325.4005126953125, 233.91653442382812, 126.74959564208984, 563.2589111328125, 445.6366271972656, 529.279052734375, 312.3313903808594, 675.6534423828125, 450.8642272949219, 215.61972045898438, 803.7310180664062, 641.6737060546875, 358.3985290527344, 407.8564758300781, 602.46630859375, 988.5292053222656, 461.72943115234375, 323.2755126953125, 234.9287109375, 122.84696197509766, 71.42121124267578, 13.402422904968262, 914.0122680664062, 679.2999267578125, 557.9879150390625, 468.3224792480469, 427.44561767578125, 631.8299560546875, 935.1100463867188, 887.6400756835938, 853.3562622070312, 804.5677490234375, 741.2745361328125, 712.26513671875, 684.5743408203125, 598.86474609375, 534.2529296875, 456.45501708984375, 343.05462646484375, 324.5941162109375, 191.4146270751953, 230.97288513183594, 167.67965698242188, 128.12139892578125, 95.15617370605469, 64.82817077636719, 459.52215576171875, 670.32177734375, 914.2659912109375, 326.94378662109375, 86.97693634033203, 14.058831214904785, 120.12152862548828, 228.83580017089844, 466.1510925292969, 554.9785766601562, 528.462890625, 452.89324951171875, 321.6406555175781, 489.76416015625, 320.7222595214844, 257.05712890625, 904.6852416992188, 673.0758666992188, 547.94091796875, 480.9827575683594, 126.43383026123047, 69.35474395751953, 118.75010681152344, 185.70826721191406, 16.666357040405273, 109.96871185302734, 329.503662109375, 342.6757507324219, 459.0292663574219, 534.7688598632812, 598.4339599609375, 697.2246704101562, 721.37353515625, 745.5223999023438, 806.9921875, 859.6805419921875, 884.9270629882812, 942.0061645507812, 987.0108032226562, 629.1688842773438, 671.3612670898438, 463.0125427246094, 56.289249420166016, 9.743255615234375, 236.93202209472656, 122.78350830078125, 326.6993103027344, 474.0949401855469, 415.35833740234375, 560.5374755859375, 915.173583984375, 935.121826171875, 530.6150512695312, 457.47137451171875, 598.217529296875, 806.1202392578125, 855.200439453125, 688.32763671875, 741.9886474609375, 802.1937866210938, 887.2662353515625, 471.0, 327.0, 234.0, 130.0, 3.0, 21.0, 75.0, 671.0, 909.0, 740.0, 715.0, 692.0, 596.0, 640.0, 559.0, 472.0, 428.0, 534.0, 456.0, 107.0, 68.0, 161.0, 127.0, 58.0, 174.0, 234.0, 191.0, 219.0, 188.0, 322.0, 342.88751220703125, 936.3456420898438, 985.4189453125, 889.855224609375, 881.245849609375, 858.0006103515625, 856.2787475585938, 809.7882690429688, 802.4703369140625, 6.025588035583496, 64.13536834716797, 448.45233154296875, 322.988037109375, 672.9674072265625, 910.689208984375, 562.030517578125, 468.2624816894531, 243.74742126464844, 634.6677856445312, 534.2963256835938, 455.05572509765625, 321.6673583984375, 123.56582641601562, 61.494014739990234, 194.8823699951172, 83.94551849365234, 173.7515411376953, 103.75567626953125, 165.82748413085938, 120.92447662353516, 225.25794982910156, 345.4395446777344, 238.46470642089844, 601.6508178710938, 690.1361694335938, 717.8704223632812, 939.744140625, 741.642578125, 856.54150390625, 801.0730590820312, 888.2377319335938, 807.6764526367188, 917.6749877929688, 655.6749877929688, 466.67498779296875, 554.6749877929688, 467.67498779296875, 412.67498779296875, 321.67498779296875, 231.6750030517578, 52.67499923706055, 20.674999237060547, 117.67500305175781, 15.675000190734863, 530.6749877929688, 455.67498779296875, 323.67498779296875, 338.67498779296875, 631.6749877929688, 934.0325317382812, 887.2656860351562, 876.6369018554688, 857.5050048828125, 858.0364379882812, 809.1438598632812, 803.2980346679688, 740.5879516601562, 716.6731567382812, 692.75830078125, 600.2875366210938, 458.08197021484375, 665.3211669921875, 915.1437377929688, 558.8626708984375, 468.0180969238281, 408.4013366699219, 331.7512512207031, 233.80943298339844, 121.67317199707031, 10.956352233886719, 77.67033386230469, 632.6738891601562, 531.8931884765625, 324.6540222167969, 600.026611328125]","[353.874755859375, 369.4429931640625, 460.25775146484375, 514.74658203125, 396.68743896484375, 355.172119140625, 299.38592529296875, 405.76885986328125, 309.7647705078125, 318.84619140625, 292.899169921875, 540.4644775390625, 480.34649658203125, 407.1593017578125, 362.7242126464844, 383.6347961425781, 381.02105712890625, 331.3583068847656, 271.2402038574219, 318.28912353515625, 320.9029541015625, 187.59768676757812, 195.43919372558594, 124.86585998535156, 187.59768676757812, 166.68711853027344, 156.2317657470703, 255.7412109375, 178.33827209472656, 299.6246643066406, 137.87010192871094, 135.73718452453613, 466.2724609375, 383.2001037597656, 348.916259765625, 305.40216064453125, 495.2818603515625, 401.6606140136719, 360.78375244140625, 370.0140075683594, 315.9510498046875, 311.9952087402344, 297.4905090332031, 244.7461700439453, 131.34580993652344, 126.07137298583984, 135.3016357421875, 133.98301696777344, 139.25746154785156, 153.7621612548828, 119.47832489013672, 157.71798706054688, 189.36459350585938, 178.8157196044922, 174.85989379882812, 202.55068969726562, 176.1785125732422, 180.13433837890625, 184.0901641845703, 190.68319702148438, 192.00181579589844, 192.00181579589844, 470.4046325683594, 365.667724609375, 372.296630859375, 389.5318298339844, 504.8750305175781, 404.1154479980469, 304.6816711425781, 359.038818359375, 311.3105773925781, 321.9168701171875, 188.01271057128906, 178.7322235107422, 197.29319763183594, 447.8512878417969, 372.1117248535156, 343.57220458984375, 358.93963623046875, 356.7442932128906, 299.6651916503906, 302.9582214355469, 307.34893798828125, 188.800048828125, 197.58145141601562, 188.800048828125, 392.9675598144531, 521.3955078125, 208.55819702148438, 171.2372589111328, 175.62796020507812, 197.58145141601562, 153.67446899414062, 114.15817260742188, 154.7721405029297, 130.623291015625, 136.11166381835938, 127.33026885986328, 127.33026885986328, 135.0139923095703, 58.176761627197266, 244.78146362304688, 371.22271728515625, 477.61358642578125, 504.2113037109375, 407.79461669921875, 353.49090576171875, 303.6202392578125, 391.1710205078125, 311.37786865234375, 294.75433349609375, 313.5943603515625, 373.439208984375, 128.51864624023438, 190.57997131347656, 179.49758911132812, 156.22459411621094, 138.5421600341797, 124.14527893066406, 118.25564575195312, 137.2333526611328, 122.83647155761719, 122.83647155761719, 467.95001220703125, 388.95001220703125, 337.95001220703125, 304.95001220703125, 401.95001220703125, 338.95001220703125, 509.95001220703125, 370.95001220703125, 371.95001220703125, 127.95001220703125, 149.95001220703125, 113.95001220703125, 156.95001220703125, 246.95001220703125, 320.95001220703125, 319.95001220703125, 290.95001220703125, 189.95001220703125, 177.95001220703125, 184.95001220703125, 187.95001220703125, 190.95001220703125, 184.95001220703125, 181.95001220703125, 175.95001220703125, 183.95001220703125, 166.95001220703125, 175.95001220703125, 178.95001220703125, 193.95001220703125, 175.75979614257812, 130.56765747070312, 67.28895568847656, 115.93175506591797, 129.70669555664062, 121.95830535888672, 108.61380767822266, 138.3160400390625, 118.51456451416016, 405.2001647949219, 493.6855163574219, 491.0441589355469, 385.3900146484375, 355.0144348144531, 358.9764709472656, 304.8287353515625, 311.4320983886719, 340.48699951171875, 248.0396270751953, 187.28848266601562, 175.4023895263672, 200.49525451660156, 306.1494140625, 185.96780395507812, 168.79901123046875, 191.25051879882812, 176.7230682373047, 187.28848266601562, 189.92984008789062, 193.89187622070312, 172.76104736328125, 175.4023895263672, 182.0057830810547, 154.2715606689453, 113.33058166503906, 148.98886108398438, 129.1787109375, 131.82005310058594, 127.85802459716797, 119.93396759033203, 121.25464630126953, 139.74412536621094, 360.0, 370.0, 480.0, 318.0, 320.0, 292.0, 391.0, 347.0, 500.0, 428.0, 301.0, 339.0, 192.0, 179.0, 202.0, 171.0, 256.0, 130.20263671875, 124.35678100585938, 128.60830688476562, 126.4825439453125, 109.47643280029297, 137.11135864257812, 124.35678100585938, 137.11135864257812, 150.9288330078125, 121.16813659667969, 157.30612182617188, 464.1589660644531, 371.89495849609375, 367.6366271972656, 306.6004333496094, 302.3420715332031, 292.4059753417969, 386.08941650390625, 346.3449401855469, 302.3420715332031, 393.1866455078125, 508.16180419921875, 245.56422424316406, 188.786376953125, 202.9808349609375, 163.23634338378906]","[0, 4, 1, 6, 2, 3, 12, 5, 14, 9, 13, 6, 1, 5, 0, 4, 2, 3, 12, 9, 14, 17, 10, 20, 7, 18, -1, 8, 11, 13, 16, -1, 1, 2, 3, 12, 6, 5, 0, 4, 9, 14, 13, 8, 23, 25, 24, 26, 22, 21, 20, 16, 17, 7, 11, 10, 19, 18, 19, 15, 15, 15, 1, 4, 0, 2, 6, 5, 12, 3, 14, 9, 17, 7, 10, 1, 2, 3, 0, 4, 9, 14, 12, 15, 15, 19, 5, 6, 10, 11, 7, 17, 16, 20, 21, 22, 26, 24, 25, 23, -1, 8, 4, 1, 6, 5, 3, 12, 2, 14, 13, 9, 0, 23, 17, 7, 16, 26, 24, 20, 22, 27, 25, 1, 2, 3, 12, 5, 5, 6, 4, 0, 22, 21, 20, 16, 8, 9, 14, 13, 17, 7, 15, 15, 19, 15, 15, 19, 18, 19, 18, 19, 10, 11, 23, -1, 25, 25, 24, 24, 26, 27, 5, 6, 1, 2, 4, 0, 9, 14, 3, 8, 17, 7, 10, 12, 15, 19, 15, 19, 15, 19, 15, 18, 11, 18, 16, 20, 21, 23, 22, 24, 27, 25, 26, 0, 4, 1, 9, 14, 13, 2, 3, 6, 5, 12, 5, 17, 7, 10, 11, 8, 23, 25, 25, 24, 24, 26, 27, 22, 21, 20, 16, 1, 4, 0, 9, 14, 13, 2, 3, 12, 5, 6, 8, 17, 10, 16]","[0.9276684515621552, 0.8471091555215686, 0.8190960112687328, 0.9240732320130994, 0.7192825352605231, 0.719873692808141, 0.4965718624468158, 0.9226015073169875, 1.0, 1.0, 1.0, 0.44229233489665387, 0.7366350591054135, 1.0, 0.5519678553017404, 0.5053907079611734, 0.6761959815433171, 0.557331126117887, 0.0986483018697395, 0.7172769259419303, 0.19599885029947692, 0.8665426916993304, 0.36597828338079597, 0.4722606942254188, 0.20511862834252287, 0.695713922054444, 0.0, 0.6139112805887492, 0.3177152736943356, 0.8976627873236969, 0.20965746066667756, 0.0, 1.0, 0.7983801432207985, 1.0, 1.0, 1.0, 0.8178634253002823, 1.0, 0.8006671177692719, 1.0, 1.0, 0.6533132316071975, 1.0, 1.0, 1.0, 0.540209644573429, 0.6034517539580542, 1.0, 1.0, 0.988985844480368, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8639105644768063, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8261372600479631, 1.0, 1.0, 0.6752909921612099, 1.0, 1.0, 0.805281270267738, 0.5993693863762904, 0.7577879512792147, 0.2643942556424121, 0.4060462313936597, 0.3722816441798794, 0.7305381949267901, 0.5562966409055858, 0.22023328477019294, 0.29040499131500436, 0.7233083643117788, 1.0, 1.0, 0.7278376556193923, 0.49533835119552116, 0.4103483866783505, 0.4428586013698942, 1.0, 0.5211618157747709, 0.347839675374548, 0.9713535167589638, 0.9943010659484572, 0.9211898250159194, 0.9934834147845903, 1.0, 1.0, 1.0, 0.3619487384108859, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5587340914317225, 1.0, 0.5751133020459444, 1.0, 1.0, 0.8665426916993304, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7514472063720801, 1.0, 0.8939263175476165, 0.4337393738709812, 0.6355071210261413, 0.1028127188843115, 1.0, 1.0, 0.9252585680291515, 0.8111494678655589, 1.0, 1.0, 0.9679139770453875, 0.7553331335725785, 0.8236101143896516, 0.5029970077377212, 0.6132988315531326, 1.0, 1.0, 1.0, 1.0, 0.6474327748747979, 1.0, 1.0, 0.8639105644768063, 1.0, 1.0, 1.0, 1.0, 0.4725686676755866, 1.0, 1.0, 0.0, 0.4971217645871666, 0.5957044864366577, 0.9766097326465557, 0.35306769409554606, 0.9394867484971121, 1.0, 1.0, 1.0, 0.4252249289465001, 1.0, 0.4973991736711967, 1.0, 0.3494969240985523, 1.0, 0.6846912593603115, 1.0, 1.0, 0.5788537795130657, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8577034627752895, 0.9098847014639512, 0.8031185819195097, 1.0, 1.0, 1.0, 0.8807922798474946, 1.0, 1.0, 1.0, 0.5526413068055688, 1.0, 1.0, 1.0, 0.902748251730547, 1.0, 0.9276684515621552, 0.5843816657854698, 0.7871901507636978, 1.0, 0.5168429691523011, 1.0, 0.9585611607580683, 1.0, 0.9240732320130994, 0.2288180260908184, 0.5414711815796825, 0.10426259017878077, 0.7249406699479349, 1.0, 1.0, 0.7864294293903773, 0.6096908368842272, 1.0, 1.0, 0.38803529502309037, 1.0, 0.3679172949682868, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4404029544828184, 0.4845286161177132, 1.0, 0.7633114809844479, 1.0, 0.948514906400643, 0.49918152067250005, 1.0, 1.0, 1.0, 1.0, 0.5454650078343641]","[0.26896534115605525, 0.1598956011370129, 0.2942902286343365, 0.17144609210140102, 0.18780363725381652, 0.21784314904865784, 0.09348582787403825, 0.7150838989086399, 0.26025251191967375, 0.3360647070333707, 0.33776686718315635, 0.2863124163804256, 0.4686501565973232, 0.16023027367796341, 0.2430682405312366, 0.06319968267556796, 0.42133353789846933, 0.6066687207231257, 0.03733055475806013, 0.04885372671713648, 0.17957780513297328, 0.20084929754739853, 0.1928040127138848, 0.572675753565377, 0.17732609987293246, 0.26330454587222757, 0.3698173614803464, 0.1419717134064083]","[10, 10, 10, 10, 10, 12, 10, 8, 7, 10, 8, 6, 10, 7, 10, 13, 8, 9, 6, 10, 7, 5, 6, 6, 8, 8, 6, 4]","[911.4456909179687, 464.01978759765626, 325.0826446533203, 237.6242202758789, 667.5447937011719, 12.781194845835367, 72.04790306091309, 455.43048095703125, 634.5270298549107, 557.4571655273437, 322.50827407836914, 345.18849182128906, 123.64277801513671, 416.6028050013951, 467.5628387451172, 92.79463694645808, 599.4934387207031, 532.0270317925347, 227.21921030680338, 179.3263946533203, 688.6677943638393, 716.6364501953125, 741.8360188802084, 937.06005859375, 856.8249435424805, 885.3843460083008, 807.3814595540365, 802.2588043212891]","[364.0621307373047, 470.5899353027344, 386.5152618408203, 346.333056640625, 368.45859375, 393.8127695719401, 509.27720947265624, 179.07794761657715, 248.8318154471261, 313.86419677734375, 200.40842247009277, 174.4329350789388, 300.6120635986328, 294.3035234723772, 312.20337829589846, 189.1743891789363, 154.65639877319336, 190.1290317111545, 176.9147186279297, 179.73206939697266, 117.88667624337333, 151.68040161132814, 133.99925486246744, 130.80457560221353, 122.6457872390747, 124.51203727722168, 137.301394144694, 121.41044616699219]","[22.548515549750647, 65.87697672592918, 9.354432439623999, 41.386088113863465, 53.621111259318866, 21.722800517449166, 207.62440342791066, 3.7493534149675534, 19.03745228932514, 12.45719580164373, 13.442409829740742, 22.407093721059802, 9.090397951105631, 57.25119228181426, 33.310918018478354, 706.1458726587028, 3.698660082014054, 5.425919491380923, 72.43328920550391, 145.9543266448054, 34.96109242347311, 11.167221864613126, 3.7562899844640114, 6.533012548304237, 3.6632341582462047, 12.045222117456328, 3.2602262348399185, 0.844988275008897]","[48.409287691572736, 94.57325455840572, 31.881880676531846, 61.65655669359571, 45.83417693638499, 163.873875158008, 133.28338352847607, 5.638450328729144, 20.341388338597913, 33.97550779233633, 15.027089180293405, 6.335178329791075, 21.755118896112755, 9.51810670439356, 26.941297520920163, 18.340232447835035, 19.30316087813204, 5.774752104023182, 37.23547586767675, 69.883118538286, 15.353439656445447, 6.080035207424705, 19.311157026670877, 3.2480279410030666, 49.45244383235715, 14.872432564752513, 3.543294021764299, 7.093518977325099]","[4.801782055254384, -18.289105457778668, 3.44847559213598, -6.833430741957016, -24.393053094248394, -10.655545753910971, 41.64027353842309, -2.256455671260549, 9.08522254392488, -0.7128836242256673, 11.124093243217914, 8.470056191021131, 0.8267490416672768, -3.585671263653646, -8.98193595063224, 40.36627507795165, -2.4203618999201324, 1.2503275057752554, 44.85900895830398, -72.78987254971194, -15.219852546974002, 0.9796646391728987, -1.9331024823135416, 2.182245294022621, -3.3131807281598236, -10.052798103726285, 1.5214277934318217, 1.3691192578213909]","[467.07965087890625, 685.0350341796875, 479.6163635253906, 686.1087646484375, 691.1673583984375, 473.596923828125, 234.9287109375, 682.2538452148438, 472.7799987792969, 453.5408935546875, 227.41990661621094, 459.0, 692.0, 38.0, 469.5831604003906, 684.853515625, 235.43821716308594, 471.4143981933594, 685.6988525390625, 682.3544921875, 473.6958923339844, 232.38999938964844, 808.6852416992188, 456.66253662109375, 162.8371124267578]","[536.8015747070312, 417.445068359375, 550.950439453125, 428.10064697265625, 418.80255126953125, 534.8401489257812, 379.2442626953125, 418.6990661621094, 538.0195922851562, 545.5443725585938, 381.9908142089844, 534.9500122070312, 417.95001220703125, 219.95001220703125, 535.9471435546875, 419.72760009765625, 378.34185791015625, 539.2693481445312, 419.6971130371094, 417.3172607421875, 543.64794921875, 377.57275390625, 143.3640899658203, 178.85025024414062, 193.04470825195312]","[2, 1, 2, 1, 1, 2, 0, 1, 2, 2, 0, 2, 1, 0, 2, 1, 0, 2, 1, 1, 2, 0, -1, -1, 0]","[1.0, 1.0, 1.0, 0.3416926856261158, 0.5527994471889045, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.49719146961371974, 0.03520093811441321, 1.0, 1.0, 1.0, 1.0, 0.9680327270296681, 1.0, 1.0, 1.0, 0.0, 0.0, 0.04426633095562072]","[0.255241285249023, 0.78036473822261, 0.48766682882067514]","[6, 8, 9]","[188.50232442220053, 686.1839828491211, 468.9230312771267]","[321.69073486328125, 419.71741485595703, 539.9967312282986]","[504.65811581767434, 10.935632085055504, 64.87080857913114]","[772.4690531766139, 6.423848222420186, 30.899688126622806]","[521.4987898839615, 0.8356147120175903, 8.622494124910897]",[679.6619262695312],[414.9210510253906],[-1],[0],,,,,,,
